P0: controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:true, learnFromRM: false
P0: controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:1.0->1.0, epsilon_init->final:0.0->0.0, gamma: 1.0, MODE_3P: 2, fixed n-tuple, mode=2
Start state = 0001000000000100
run, moveNum, player, action, gameScore, nEmptyTile, cumEmptyTl, highestTile
1, 3228, 0, 3, +71100.00, 5, 14252, 4096
1, 3229, 0, 2, +71104.00, 5, 14257, 4096
1, 3230, 0, 0, +71104.00, 4, 14261, 4096
1, 3231, 0, 2, +71104.00, 3, 14264, 4096
1, 3232, 0, 3, +71104.00, 2, 14266, 4096
1, 3233, 0, 2, +71108.00, 2, 14268, 4096
1, 3234, 0, 2, +71108.00, 1, 14269, 4096
1, 3235, 0, 3, +71120.00, 2, 14271, 4096
1, 3236, 0, 2, +71132.00, 3, 14274, 4096
1, 3237, 0, 2, +71148.00, 3, 14277, 4096
1, 3238, 0, 3, +71152.00, 3, 14280, 4096
1, 3239, 0, 2, +71156.00, 3, 14283, 4096
1, 3240, 0, 2, +71164.00, 3, 14286, 4096
1, 3241, 0, 0, +71164.00, 2, 14288, 4096
1, 3242, 0, 2, +71164.00, 1, 14289, 4096
1, 3243, 0, 3, +71168.00, 1, 14290, 4096
1, 3244, 0, 0, +71168.00, 0, 14290, 4096
1, 3245, 0, 3, +71180.00, 1, 14291, 4096
1, 3246, 0, 2, +71200.00, 2, 14293, 4096
1, 3247, 0, 2, +71232.00, 2, 14295, 4096
1, 3248, 0, 2, +71236.00, 2, 14297, 4096
1, 3249, 0, 0, +71244.00, 2, 14299, 4096
1, 3250, 0, 3, +71312.00, 3, 14302, 4096
1, 3251, 0, 3, +71312.00, 2, 14304, 4096
1, 3252, 0, 0, +71316.00, 2, 14306, 4096
1, 3253, 0, 2, +71320.00, 2, 14308, 4096
1, 3254, 0, 3, +71328.00, 2, 14310, 4096
1, 3255, 0, 0, +71344.00, 2, 14312, 4096
1, 3256, 0, 3, +71356.00, 3, 14315, 4096
1, 3257, 0, 3, +71356.00, 2, 14317, 4096
1, 3258, 0, 0, +71360.00, 2, 14319, 4096
1, 3259, 0, 3, +71368.00, 2, 14321, 4096
1, 3260, 0, 0, +71388.00, 3, 14324, 4096
1, 3261, 0, 3, +71424.00, 4, 14328, 4096
1, 3262, 0, 2, +71424.00, 3, 14331, 4096
1, 3263, 0, 2, +71424.00, 2, 14333, 4096
1, 3264, 0, 3, +71436.00, 3, 14336, 4096
1, 3265, 0, 3, +71440.00, 3, 14339, 4096
1, 3266, 0, 2, +71440.00, 2, 14341, 4096
1, 3267, 0, 0, +71444.00, 2, 14343, 4096
1, 3268, 0, 2, +71444.00, 1, 14344, 4096
1, 3269, 0, 3, +71452.00, 1, 14345, 4096
1, 3270, 0, 0, +71472.00, 2, 14347, 4096
1, 3271, 0, 0, +71504.00, 2, 14349, 4096
1, 3272, 0, 3, +71576.00, 3, 14352, 4096
1, 3273, 0, 2, +71708.00, 4, 14356, 4096
1, 3274, 0, 3, +71728.00, 5, 14361, 4096
1, 3275, 0, 3, +71728.00, 4, 14365, 4096
1, 3276, 0, 3, +71728.00, 3, 14368, 4096
1, 3277, 0, 2, +71996.00, 5, 14373, 4096
1, 3278, 0, 3, +72512.00, 6, 14379, 4096
1, 3279, 0, 0, +73544.00, 7, 14386, 4096
1, 3280, 0, 3, +73544.00, 6, 14392, 4096
1, 3281, 0, 3, +73544.00, 5, 14397, 4096
1, 3282, 0, 3, +73544.00, 4, 14401, 4096
1, 3283, 0, 2, +73548.00, 4, 14405, 4096
1, 3284, 0, 3, +73564.00, 4, 14409, 4096
1, 3285, 0, 0, +73600.00, 5, 14414, 4096
1, 3286, 0, 3, +73608.00, 5, 14419, 4096
1, 3287, 0, 2, +73616.00, 5, 14424, 4096
1, 3288, 0, 2, +73616.00, 4, 14428, 4096
1, 3289, 0, 2, +73620.00, 4, 14432, 4096
1, 3290, 0, 0, +73620.00, 3, 14435, 4096
1, 3291, 0, 2, +73624.00, 3, 14438, 4096
1, 3292, 0, 3, +73632.00, 4, 14442, 4096
1, 3293, 0, 3, +73640.00, 4, 14446, 4096
1, 3294, 0, 0, +73644.00, 4, 14450, 4096
1, 3295, 0, 0, +73644.00, 3, 14453, 4096
1, 3296, 0, 0, +73648.00, 3, 14456, 4096
1, 3297, 0, 3, +73672.00, 4, 14460, 4096
1, 3298, 0, 2, +73680.00, 4, 14464, 4096
1, 3299, 0, 3, +73684.00, 4, 14468, 4096
1, 3300, 0, 2, +73684.00, 3, 14471, 4096
1, 3301, 0, 2, +73688.00, 3, 14474, 4096
1, 3302, 0, 3, +73696.00, 3, 14477, 4096
1, 3303, 0, 2, +73700.00, 3, 14480, 4096
1, 3304, 0, 3, +73724.00, 4, 14484, 4096
1, 3305, 0, 0, +73724.00, 3, 14487, 4096
1, 3306, 0, 3, +73728.00, 3, 14490, 4096
1, 3307, 0, 3, +73728.00, 2, 14492, 4096
1, 3308, 0, 2, +73736.00, 3, 14495, 4096
1, 3309, 0, 2, +73736.00, 2, 14497, 4096
1, 3310, 0, 3, +73744.00, 2, 14499, 4096
1, 3311, 0, 3, +73760.00, 2, 14501, 4096
1, 3312, 0, 0, +73764.00, 2, 14503, 4096
1, 3313, 0, 2, +73764.00, 1, 14504, 4096
1, 3314, 0, 0, +73764.00, 0, 14504, 4096
1, 3315, 0, 3, +73812.00, 3, 14507, 4096
1, 3316, 0, 0, +73832.00, 4, 14511, 4096
1, 3317, 0, 0, +73832.00, 3, 14514, 4096
1, 3318, 0, 2, +73832.00, 2, 14516, 4096
1, 3319, 0, 2, +73832.00, 1, 14517, 4096
1, 3320, 0, 3, +73836.00, 1, 14518, 4096
1, 3321, 0, 3, +73844.00, 1, 14519, 4096
1, 3322, 0, 3, +73848.00, 1, 14520, 4096
1, 3323, 0, 3, +73852.00, 1, 14521, 4096
1, 3324, 0, 2, +73864.00, 2, 14523, 4096
1, 3325, 0, 3, +73872.00, 2, 14525, 4096
1, 3326, 0, 3, +73888.00, 2, 14527, 4096
1, 3327, 0, 0, +73888.00, 1, 14528, 4096
1, 3328, 0, 0, +73892.00, 1, 14529, 4096
1, 3329, 0, 0, +73904.00, 2, 14531, 4096
1, 3330, 0, 3, +73952.00, 3, 14534, 4096
1, 3331, 0, 2, +74024.00, 4, 14538, 4096
1, 3332, 0, 2, +74044.00, 5, 14543, 4096
1, 3333, 0, 3, +74080.00, 6, 14549, 4096
1, 3334, 0, 2, +74088.00, 6, 14555, 4096
1, 3335, 0, 2, +74088.00, 5, 14560, 4096
1, 3336, 0, 3, +74152.00, 5, 14565, 4096
1, 3337, 0, 2, +74156.00, 5, 14570, 4096
1, 3338, 0, 2, +74160.00, 5, 14575, 4096
1, 3339, 0, 2, +74168.00, 5, 14580, 4096
1, 3340, 0, 3, +74184.00, 5, 14585, 4096
1, 3341, 0, 2, +74188.00, 5, 14590, 4096
1, 3342, 0, 3, +74192.00, 5, 14595, 4096
1, 3343, 0, 2, +74192.00, 4, 14599, 4096
1, 3344, 0, 2, +74196.00, 4, 14603, 4096
1, 3345, 0, 2, +74196.00, 3, 14606, 4096
1, 3346, 0, 2, +74200.00, 3, 14609, 4096
1, 3347, 0, 2, +74212.00, 4, 14613, 4096
1, 3348, 0, 2, +74220.00, 4, 14617, 4096
1, 3349, 0, 2, +74220.00, 3, 14620, 4096
1, 3350, 0, 3, +74236.00, 3, 14623, 4096
1, 3351, 0, 3, +74268.00, 3, 14626, 4096
1, 3352, 0, 2, +74276.00, 4, 14630, 4096
1, 3353, 0, 3, +74284.00, 4, 14634, 4096
1, 3354, 0, 3, +74284.00, 3, 14637, 4096
1, 3355, 0, 3, +74288.00, 3, 14640, 4096
1, 3356, 0, 2, +74300.00, 4, 14644, 4096
1, 3357, 0, 3, +74300.00, 3, 14647, 4096
1, 3358, 0, 2, +74316.00, 3, 14650, 4096
1, 3359, 0, 2, +74320.00, 3, 14653, 4096
1, 3360, 0, 3, +74320.00, 2, 14655, 4096
1, 3361, 0, 2, +74324.00, 2, 14657, 4096
1, 3362, 0, 2, +74336.00, 3, 14660, 4096
1, 3363, 0, 3, +74336.00, 2, 14662, 4096
1, 3364, 0, 0, +74348.00, 3, 14665, 4096
1, 3365, 0, 3, +74356.00, 3, 14668, 4096
1, 3366, 0, 2, +74372.00, 3, 14671, 4096
1, 3367, 0, 3, +74404.00, 3, 14674, 4096
1, 3368, 0, 0, +74408.00, 3, 14677, 4096
1, 3369, 0, 2, +74408.00, 2, 14679, 4096
1, 3370, 0, 3, +74416.00, 2, 14681, 4096
1, 3371, 0, 2, +74420.00, 2, 14683, 4096
1, 3372, 0, 0, +74420.00, 1, 14684, 4096
1, 3373, 0, 0, +74420.00, 0, 14684, 4096
1, 3374, 0, 2, +74424.00, 0, 14684, 4096
1, 3375, 0, 2, +74436.00, 1, 14685, 4096
1, 3376, 0, 3, +74452.00, 1, 14686, 4096
1, 3377, 0, 2, +74488.00, 2, 14688, 4096
1, 3378, 0, 3, +74560.00, 3, 14691, 4096
1, 3379, 0, 3, +74688.00, 3, 14694, 4096
1, 3380, 0, 0, +74692.00, 3, 14697, 4096
1, 3381, 0, 0, +74696.00, 3, 14700, 4096
1, 3382, 0, 0, +74696.00, 2, 14702, 4096
1, 3383, 0, 3, +74704.00, 2, 14704, 4096
1, 3384, 0, 2, +74728.00, 4, 14708, 4096
1, 3385, 0, 2, +74728.00, 3, 14711, 4096
1, 3386, 0, 2, +74728.00, 2, 14713, 4096
1, 3387, 0, 3, +74740.00, 3, 14716, 4096
1, 3388, 0, 3, +74740.00, 2, 14718, 4096
1, 3389, 0, 2, +74744.00, 2, 14720, 4096
1, 3390, 0, 3, +74752.00, 2, 14722, 4096
1, 3391, 0, 3, +74768.00, 2, 14724, 4096
1, 3392, 0, 2, +74772.00, 2, 14726, 4096
1, 3393, 0, 3, +74808.00, 3, 14729, 4096
1, 3394, 0, 3, +74808.00, 2, 14731, 4096
1, 3395, 0, 3, +74816.00, 2, 14733, 4096
1, 3396, 0, 2, +74828.00, 3, 14736, 4096
1, 3397, 0, 2, +74848.00, 4, 14740, 4096
1, 3398, 0, 0, +74848.00, 3, 14743, 4096
1, 3399, 0, 0, +74848.00, 2, 14745, 4096
1, 3400, 0, 2, +74848.00, 1, 14746, 4096
1, 3401, 0, 3, +74852.00, 1, 14747, 4096
1, 3402, 0, 2, +74856.00, 1, 14748, 4096
1, 3403, 0, 3, +74864.00, 1, 14749, 4096
1, 3404, 0, 0, +74864.00, 0, 14749, 4096
1, 3405, 0, 2, +74868.00, 0, 14749, 4096
1, 3406, 0, 2, +74880.00, 1, 14750, 4096
1, 3407, 0, 3, +74896.00, 1, 14751, 4096
1, 3408, 0, 2, +74928.00, 1, 14752, 4096
1, 3409, 0, 3, +75004.00, 3, 14755, 4096
1, 3410, 0, 2, +75132.00, 3, 14758, 4096
1, 3411, 0, 3, +75388.00, 3, 14761, 4096
1, 3412, 0, 0, +75392.00, 3, 14764, 4096
1, 3413, 0, 3, +75416.00, 4, 14768, 4096
1, 3414, 0, 0, +75416.00, 3, 14771, 4096
1, 3415, 0, 2, +75416.00, 2, 14773, 4096
1, 3416, 0, 0, +75420.00, 2, 14775, 4096
1, 3417, 0, 0, +75428.00, 2, 14777, 4096
1, 3418, 0, 3, +75452.00, 4, 14781, 4096
1, 3419, 0, 0, +75460.00, 4, 14785, 4096
1, 3420, 0, 3, +75460.00, 3, 14788, 4096
1, 3421, 0, 2, +75464.00, 3, 14791, 4096
1, 3422, 0, 2, +75464.00, 2, 14793, 4096
1, 3423, 0, 3, +75500.00, 3, 14796, 4096
1, 3424, 0, 3, +75500.00, 2, 14798, 4096
1, 3425, 0, 2, +75564.00, 2, 14800, 4096
1, 3426, 0, 3, +75564.00, 1, 14801, 4096
1, 3427, 0, 3, +75568.00, 1, 14802, 4096
1, 3428, 0, 3, +75568.00, 0, 14802, 4096
1, 3429, 0, 2, +75580.00, 1, 14803, 4096
1, 3430, 0, 3, +75592.00, 2, 14805, 4096
1, 3431, 0, 3, +75608.00, 2, 14807, 4096
1, 3432, 0, 0, +75612.00, 2, 14809, 4096
1, 3433, 0, 2, +75620.00, 2, 14811, 4096
1, 3434, 0, 3, +75640.00, 3, 14814, 4096
1, 3435, 0, 2, +75644.00, 3, 14817, 4096
1, 3436, 0, 2, +75648.00, 3, 14820, 4096
1, 3437, 0, 2, +75656.00, 3, 14823, 4096
1, 3438, 0, 3, +75664.00, 3, 14826, 4096
1, 3439, 0, 0, +75664.00, 2, 14828, 4096
1, 3440, 0, 3, +75684.00, 3, 14831, 4096
1, 3441, 0, 3, +75692.00, 3, 14834, 4096
1, 3442, 0, 2, +75696.00, 3, 14837, 4096
1, 3443, 0, 2, +75700.00, 3, 14840, 4096
1, 3444, 0, 2, +75708.00, 3, 14843, 4096
1, 3445, 0, 3, +75740.00, 3, 14846, 4096
1, 3446, 0, 2, +75744.00, 3, 14849, 4096
1, 3447, 0, 3, +75752.00, 3, 14852, 4096
1, 3448, 0, 2, +75772.00, 4, 14856, 4096
1, 3449, 0, 2, +75776.00, 4, 14860, 4096
1, 3450, 0, 0, +75776.00, 3, 14863, 4096
1, 3451, 0, 2, +75776.00, 2, 14865, 4096
1, 3452, 0, 0, +75780.00, 2, 14867, 4096
1, 3453, 0, 3, +75820.00, 3, 14870, 4096
1, 3454, 0, 2, +75824.00, 3, 14873, 4096
1, 3455, 0, 2, +75832.00, 3, 14876, 4096
1, 3456, 0, 3, +75832.00, 2, 14878, 4096
1, 3457, 0, 2, +75848.00, 2, 14880, 4096
1, 3458, 0, 2, +75852.00, 2, 14882, 4096
1, 3459, 0, 2, +75852.00, 1, 14883, 4096
1, 3460, 0, 3, +75864.00, 2, 14885, 4096
1, 3461, 0, 2, +75864.00, 1, 14886, 4096
1, 3462, 0, 0, +75864.00, 0, 14886, 4096
1, 3463, 0, 3, +75876.00, 1, 14887, 4096
1, 3464, 0, 2, +75896.00, 2, 14889, 4096
1, 3465, 0, 2, +75936.00, 3, 14892, 4096
1, 3466, 0, 3, +76000.00, 3, 14895, 4096
1, 3467, 0, 2, +76132.00, 4, 14899, 4096
1, 3468, 0, 2, +76144.00, 5, 14904, 4096
1, 3469, 0, 3, +76144.00, 4, 14908, 4096
1, 3470, 0, 2, +76160.00, 4, 14912, 4096
1, 3471, 0, 3, +76164.00, 4, 14916, 4096
1, 3472, 0, 3, +76164.00, 3, 14919, 4096
1, 3473, 0, 0, +76164.00, 2, 14921, 4096
1, 3474, 0, 3, +76176.00, 3, 14924, 4096
1, 3475, 0, 0, +76176.00, 2, 14926, 4096
1, 3476, 0, 0, +76184.00, 2, 14928, 4096
1, 3477, 0, 3, +76204.00, 3, 14931, 4096
1, 3478, 0, 0, +76204.00, 2, 14933, 4096
1, 3479, 0, 0, +76208.00, 2, 14935, 4096
1, 3480, 0, 3, +76216.00, 2, 14937, 4096
1, 3481, 0, 0, +76220.00, 2, 14939, 4096
1, 3482, 0, 3, +76228.00, 2, 14941, 4096
1, 3483, 0, 2, +76248.00, 3, 14944, 4096
1, 3484, 0, 2, +76280.00, 3, 14947, 4096
1, 3485, 0, 3, +76344.00, 3, 14950, 4096
1, 3486, 0, 2, +76348.00, 3, 14953, 4096
1, 3487, 0, 2, +76352.00, 3, 14956, 4096
1, 3488, 0, 3, +76360.00, 3, 14959, 4096
1, 3489, 0, 3, +76364.00, 3, 14962, 4096
1, 3490, 0, 2, +76376.00, 4, 14966, 4096
1, 3491, 0, 2, +76392.00, 4, 14970, 4096
1, 3492, 0, 3, +76392.00, 3, 14973, 4096
1, 3493, 0, 0, +76396.00, 3, 14976, 4096
1, 3494, 0, 3, +76428.00, 3, 14979, 4096
1, 3495, 0, 2, +76440.00, 4, 14983, 4096
1, 3496, 0, 3, +76440.00, 3, 14986, 4096
1, 3497, 0, 0, +76440.00, 2, 14988, 4096
1, 3498, 0, 2, +76440.00, 1, 14989, 4096
1, 3499, 0, 3, +76448.00, 2, 14991, 4096
1, 3500, 0, 0, +76456.00, 2, 14993, 4096
1, 3501, 0, 2, +76476.00, 3, 14996, 4096
1, 3502, 0, 3, +76484.00, 3, 14999, 4096
1, 3503, 0, 0, +76484.00, 2, 15001, 4096
1, 3504, 0, 2, +76488.00, 2, 15003, 4096
1, 3505, 0, 2, +76496.00, 2, 15005, 4096
1, 3506, 0, 3, +76512.00, 2, 15007, 4096
1, 3507, 0, 0, +76552.00, 4, 15011, 4096
1, 3508, 0, 0, +76552.00, 3, 15014, 4096
1, 3509, 0, 3, +76624.00, 4, 15018, 4096
1, 3510, 0, 3, +76644.00, 5, 15023, 4096
1, 3511, 0, 2, +76776.00, 6, 15029, 4096
1, 3512, 0, 3, +76776.00, 5, 15034, 4096
1, 3513, 0, 2, +77040.00, 6, 15040, 4096
1, 3514, 0, 2, +77044.00, 6, 15046, 4096
1, 3515, 0, 2, +77044.00, 5, 15051, 4096
1, 3516, 0, 3, +77556.00, 5, 15056, 4096
1, 3517, 0, 0, +77560.00, 5, 15061, 4096
1, 3518, 0, 0, +77564.00, 5, 15066, 4096
1, 3519, 0, 2, +77564.00, 4, 15070, 4096
1, 3520, 0, 0, +77568.00, 4, 15074, 4096
1, 3521, 0, 3, +77576.00, 4, 15078, 4096
1, 3522, 0, 2, +77588.00, 5, 15083, 4096
1, 3523, 0, 3, +77588.00, 4, 15087, 4096
1, 3524, 0, 0, +77588.00, 3, 15090, 4096
1, 3525, 0, 3, +77592.00, 3, 15093, 4096
1, 3526, 0, 2, +77596.00, 3, 15096, 4096
1, 3527, 0, 0, +77596.00, 2, 15098, 4096
1, 3528, 0, 0, +77596.00, 1, 15099, 4096
1, 3529, 0, 3, +77612.00, 1, 15100, 4096
1, 3530, 0, 2, +77656.00, 3, 15103, 4096
1, 3531, 0, 0, +77668.00, 4, 15107, 4096
1, 3532, 0, 0, +77676.00, 4, 15111, 4096
1, 3533, 0, 3, +77696.00, 5, 15116, 4096
1, 3534, 0, 3, +77696.00, 4, 15120, 4096
1, 3535, 0, 2, +77712.00, 4, 15124, 4096
1, 3536, 0, 3, +77716.00, 4, 15128, 4096
1, 3537, 0, 2, +77724.00, 4, 15132, 4096
1, 3538, 0, 0, +77724.00, 3, 15135, 4096
1, 3539, 0, 3, +77724.00, 2, 15137, 4096
1, 3540, 0, 3, +77728.00, 2, 15139, 4096
1, 3541, 0, 2, +77732.00, 2, 15141, 4096
1, 3542, 0, 3, +77740.00, 2, 15143, 4096
1, 3543, 0, 2, +77760.00, 3, 15146, 4096
1, 3544, 0, 0, +77760.00, 2, 15148, 4096
1, 3545, 0, 2, +77760.00, 1, 15149, 4096
1, 3546, 0, 3, +77792.00, 1, 15150, 4096
1, 3547, 0, 2, +77868.00, 3, 15153, 4096
1, 3548, 0, 3, +77868.00, 2, 15155, 4096
1, 3549, 0, 3, +77872.00, 2, 15157, 4096
1, 3550, 0, 0, +77876.00, 2, 15159, 4096
1, 3551, 0, 3, +77892.00, 3, 15162, 4096
1, 3552, 0, 3, +77896.00, 3, 15165, 4096
1, 3553, 0, 0, +77912.00, 3, 15168, 4096
1, 3554, 0, 0, +77916.00, 3, 15171, 4096
1, 3555, 0, 2, +77916.00, 2, 15173, 4096
1, 3556, 0, 3, +77924.00, 3, 15176, 4096
1, 3557, 0, 2, +77924.00, 2, 15178, 4096
1, 3558, 0, 3, +77932.00, 2, 15180, 4096
1, 3559, 0, 2, +77936.00, 2, 15182, 4096
1, 3560, 0, 3, +77944.00, 2, 15184, 4096
1, 3561, 0, 3, +77960.00, 2, 15186, 4096
1, 3562, 0, 2, +77964.00, 2, 15188, 4096
1, 3563, 0, 2, +77968.00, 2, 15190, 4096
1, 3564, 0, 3, +78008.00, 3, 15193, 4096
1, 3565, 0, 2, +78012.00, 3, 15196, 4096
1, 3566, 0, 2, +78016.00, 3, 15199, 4096
1, 3567, 0, 3, +78024.00, 3, 15202, 4096
1, 3568, 0, 2, +78040.00, 3, 15205, 4096
1, 3569, 0, 0, +78044.00, 3, 15208, 4096
1, 3570, 0, 2, +78044.00, 2, 15210, 4096
1, 3571, 0, 0, +78044.00, 1, 15211, 4096
1, 3572, 0, 3, +78060.00, 3, 15214, 4096
1, 3573, 0, 2, +78060.00, 2, 15216, 4096
1, 3574, 0, 2, +78064.00, 2, 15218, 4096
1, 3575, 0, 3, +78072.00, 2, 15220, 4096
1, 3576, 0, 0, +78076.00, 2, 15222, 4096
1, 3577, 0, 3, +78084.00, 2, 15224, 4096
1, 3578, 0, 2, +78104.00, 3, 15227, 4096
1, 3579, 0, 3, +78136.00, 3, 15230, 4096
1, 3580, 0, 2, +78136.00, 2, 15232, 4096
1, 3581, 0, 0, +78136.00, 1, 15233, 4096
1, 3582, 0, 0, +78136.00, 0, 15233, 4096
1, 3583, 0, 2, +78140.00, 0, 15233, 4096
1, 3584, 0, 2, +78148.00, 0, 15233, 4096
1, 3585, 0, 3, +78176.00, 2, 15235, 4096
1, 3586, 0, 2, +78212.00, 3, 15238, 4096
1, 3587, 0, 3, +78276.00, 3, 15241, 4096
1, 3588, 0, 2, +78404.00, 3, 15244, 4096
1, 3589, 0, 0, +78404.00, 2, 15246, 4096
1, 3590, 0, 2, +78408.00, 2, 15248, 4096
1, 3591, 0, 3, +78416.00, 2, 15250, 4096
1, 3592, 0, 2, +78436.00, 3, 15253, 4096
1, 3593, 0, 2, +78440.00, 3, 15256, 4096
1, 3594, 0, 2, +78448.00, 3, 15259, 4096
1, 3595, 0, 2, +78452.00, 3, 15262, 4096
1, 3596, 0, 2, +78460.00, 3, 15265, 4096
1, 3597, 0, 0, +78460.00, 2, 15267, 4096
1, 3598, 0, 3, +78480.00, 3, 15270, 4096
1, 3599, 0, 2, +78480.00, 2, 15272, 4096
1, 3600, 0, 0, +78484.00, 2, 15274, 4096
1, 3601, 0, 3, +78496.00, 3, 15277, 4096
1, 3602, 0, 2, +78496.00, 2, 15279, 4096
1, 3603, 0, 0, +78500.00, 2, 15281, 4096
1, 3604, 0, 3, +78508.00, 2, 15283, 4096
1, 3605, 0, 2, +78524.00, 2, 15285, 4096
1, 3606, 0, 2, +78560.00, 3, 15288, 4096
1, 3607, 0, 3, +78632.00, 4, 15292, 4096
1, 3608, 0, 2, +78636.00, 4, 15296, 4096
1, 3609, 0, 2, +78644.00, 4, 15300, 4096
1, 3610, 0, 0, +78660.00, 4, 15304, 4096
1, 3611, 0, 3, +78696.00, 5, 15309, 4096
1, 3612, 0, 3, +78696.00, 4, 15313, 4096
1, 3613, 0, 0, +78700.00, 4, 15317, 4096
1, 3614, 0, 0, +78712.00, 5, 15322, 4096
1, 3615, 0, 2, +78712.00, 4, 15326, 4096
1, 3616, 0, 0, +78712.00, 3, 15329, 4096
1, 3617, 0, 2, +78712.00, 2, 15331, 4096
1, 3618, 0, 0, +78716.00, 2, 15333, 4096
1, 3619, 0, 3, +78724.00, 2, 15335, 4096
1, 3620, 0, 0, +78748.00, 4, 15339, 4096
1, 3621, 0, 0, +78748.00, 3, 15342, 4096
1, 3622, 0, 2, +78748.00, 2, 15344, 4096
1, 3623, 0, 3, +78760.00, 3, 15347, 4096
1, 3624, 0, 0, +78760.00, 2, 15349, 4096
1, 3625, 0, 2, +78764.00, 2, 15351, 4096
1, 3626, 0, 3, +78772.00, 2, 15353, 4096
1, 3627, 0, 0, +78792.00, 3, 15356, 4096
1, 3628, 0, 0, +78824.00, 3, 15359, 4096
1, 3629, 0, 3, +78888.00, 3, 15362, 4096
1, 3630, 0, 3, +78888.00, 2, 15364, 4096
1, 3631, 0, 2, +79024.00, 4, 15368, 4096
1, 3632, 0, 3, +79032.00, 4, 15372, 4096
1, 3633, 0, 3, +79032.00, 3, 15375, 4096
1, 3634, 0, 2, +79292.00, 4, 15379, 4096
1, 3635, 0, 3, +79320.00, 6, 15385, 4096
1, 3636, 0, 0, +79320.00, 5, 15390, 4096
1, 3637, 0, 2, +79320.00, 4, 15394, 4096
1, 3638, 0, 3, +79332.00, 5, 15399, 4096
1, 3639, 0, 0, +79332.00, 4, 15403, 4096
1, 3640, 0, 2, +79336.00, 4, 15407, 4096
1, 3641, 0, 0, +79336.00, 3, 15410, 4096
1, 3642, 0, 2, +79340.00, 3, 15413, 4096
1, 3643, 0, 3, +79356.00, 4, 15417, 4096
1, 3644, 0, 2, +79388.00, 5, 15422, 4096
1, 3645, 0, 3, +79388.00, 4, 15426, 4096
1, 3646, 0, 2, +79424.00, 5, 15431, 4096
1, 3647, 0, 3, +79432.00, 5, 15436, 4096
1, 3648, 0, 2, +79432.00, 4, 15440, 4096
1, 3649, 0, 3, +79436.00, 4, 15444, 4096
1, 3650, 0, 2, +79436.00, 3, 15447, 4096
1, 3651, 0, 2, +79440.00, 3, 15450, 4096
1, 3652, 0, 2, +79440.00, 2, 15452, 4096
1, 3653, 0, 2, +79444.00, 2, 15454, 4096
1, 3654, 0, 2, +79448.00, 2, 15456, 4096
1, 3655, 0, 3, +79456.00, 2, 15458, 4096
1, 3656, 0, 0, +79464.00, 2, 15460, 4096
1, 3657, 0, 2, +79464.00, 1, 15461, 4096
1, 3658, 0, 2, +79468.00, 1, 15462, 4096
1, 3659, 0, 3, +79488.00, 2, 15464, 4096
1, 3660, 0, 2, +79524.00, 3, 15467, 4096
1, 3661, 0, 2, +79528.00, 3, 15470, 4096
1, 3662, 0, 3, +79536.00, 3, 15473, 4096
1, 3663, 0, 0, +79536.00, 2, 15475, 4096
1, 3664, 0, 3, +79620.00, 4, 15479, 4096
1, 3665, 0, 3, +79628.00, 4, 15483, 4096
1, 3666, 0, 2, +79628.00, 3, 15486, 4096
1, 3667, 0, 0, +79628.00, 2, 15488, 4096
1, 3668, 0, 3, +79640.00, 3, 15491, 4096
1, 3669, 0, 0, +79644.00, 3, 15494, 4096
1, 3670, 0, 2, +79648.00, 3, 15497, 4096
1, 3671, 0, 3, +79656.00, 3, 15500, 4096
1, 3672, 0, 2, +79680.00, 4, 15504, 4096
1, 3673, 0, 0, +79680.00, 3, 15507, 4096
1, 3674, 0, 3, +79684.00, 3, 15510, 4096
1, 3675, 0, 0, +79684.00, 2, 15512, 4096
1, 3676, 0, 3, +79696.00, 3, 15515, 4096
1, 3677, 0, 0, +79712.00, 3, 15518, 4096
1, 3678, 0, 3, +79744.00, 3, 15521, 4096
1, 3679, 0, 2, +79744.00, 2, 15523, 4096
1, 3680, 0, 0, +79748.00, 2, 15525, 4096
1, 3681, 0, 0, +79748.00, 1, 15526, 4096
1, 3682, 0, 3, +79760.00, 2, 15528, 4096
1, 3683, 0, 2, +79760.00, 1, 15529, 4096
1, 3684, 0, 3, +79764.00, 1, 15530, 4096
1, 3685, 0, 0, +79764.00, 0, 15530, 4096
1, 3686, 0, 3, +79772.00, 0, 15530, 4096
1, 3687, 0, 2, +79792.00, 1, 15531, 4096
1, 3688, 0, 3, +79800.00, 1, 15532, 4096
1, 3689, 0, 0, +79832.00, 1, 15533, 4096
1, 3690, 0, 3, +79900.00, 2, 15535, 4096
1, 3691, 0, 2, +80036.00, 3, 15538, 4096
1, 3692, 0, 3, +80052.00, 3, 15541, 4096
1, 3693, 0, 0, +80052.00, 2, 15543, 4096
1, 3694, 0, 2, +80052.00, 1, 15544, 4096
1, 3695, 0, 0, +80056.00, 1, 15545, 4096
1, 3696, 0, 3, +80064.00, 2, 15547, 4096
1, 3697, 0, 0, +80072.00, 2, 15549, 4096
1, 3698, 0, 0, +80088.00, 2, 15551, 4096
1, 3699, 0, 3, +80128.00, 3, 15554, 4096
1, 3700, 0, 0, +80132.00, 3, 15557, 4096
1, 3701, 0, 2, +80144.00, 4, 15561, 4096
