controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
2, 3500, 26690.462403137688, 0.0, 0.0, 3752290, 3752290
2, 4000, 28875.169248062753, 0.0, 0.0, 4441802, 4441802
2, 4500, 27115.82338496125, 0.0, 0.0, 5130886, 5130886
2, 5000, 24839.916467699222, 0.0, 0.0, 5842832, 5842832
2, 5500, 29237.998329353984, 0.0, 0.0, 6589244, 6589244
2, 6000, 28098.91996658708, 0.0, 0.0, 7361542, 7361542
2, 6500, 33683.81839933174, 0.0, 0.0, 8156380, 8156380
2, 7000, 31247.116367986637, 0.0, 0.0, 8958229, 8958229
2, 7500, 34003.10232735973, 0.0, 0.0, 9769553, 9769553
2, 8000, 30502.0620465472, 0.0, 0.0, 10576162, 10576162
2, 8500, 30583.721240930943, 0.0, 0.0, 11370880, 11370880
2, 9000, 33467.034424818616, 0.0, 0.0, 12194002, 12194002
