controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
19, 100000, 1.0, 0.9166666666666666, 0.0, 471249, 1102895
20, 5000, 0.0, 0.0, 0.0, 5000, 64985
20, 10000, 0.0, 0.0, 0.0, 10000, 130191
20, 15000, 0.0, 0.0, 0.0, 15000, 195235
20, 20000, 0.0, 0.0, 0.0, 20000, 259939
20, 25000, 0.0, 0.0, 0.0, 25275, 324835
20, 30000, 0.0, 0.25, 0.0, 33893, 387805
20, 35000, 0.6666666666666666, 0.8333333333333333, 0.0, 46224, 448581
20, 40000, 1.0, 0.75, 0.0, 62230, 507707
20, 45000, 1.0, 0.8333333333333333, 0.0, 81886, 565665
20, 50000, 1.0, 0.8333333333333333, 0.0, 104909, 622219
20, 55000, 1.0, 0.8333333333333333, 0.0, 131123, 677433
